date,open,high,low,adjClose,value,volume,count,yesterday,close
2019-08-17 00:00:00,8833.650944928802,8836.303533645676,8720.385406718347,8749.563882603945,181708444918,5508897,11780,8836.568792517362,8743.19766968345
2019-08-18 00:00:00,8716.937041386413,8725.95584302378,8620.913329835628,8678.474504991762,187217961084,5722335,11986,8749.563882603945,8666.00733802246
2019-08-19 00:00:00,8628.871095986246,8666.00733802246,8610.568233839826,8626.749025012748,155144173459,4770491,16013,8678.474504991762,8650.887582336287
2019-08-21 00:00:00,8631.523684703117,8859.646314354153,8631.258425831431,8727.282137382215,147435850448,4481194,8982,8626.749025012748,8764.153120546744
2019-08-24 00:00:00,8754.338542294316,9018.801637366503,8707.122463133985,8763.887861675055,248182239473,7511714,12734,8727.282137382215,9018.801637366503
2019-08-25 00:00:00,8885.90694265119,8912.432829819916,8723.03799543522,8791.740043202217,147851298064,4460916,7630,8763.887861675055,8806.594540016704
2019-08-27 00:00:00,8801.289362582958,9077.689106881073,8754.073283422627,8902.883510439175,184259606483,5489901,8362,8791.740043202217,8756.195354396126
2019-08-28 00:00:00,8727.016878510529,8886.172201522879,8656.988536385094,8740.545080966578,159020883726,4825932,7666,8902.883510439175,8746.646035015385
2019-08-31 00:00:00,8754.86906003769,8885.90694265119,8713.753934926166,8759.113201984685,189767341768,5746848,9865,8740.545080966578,8737.361974506332
2019-09-01 00:00:00,8737.627233378018,8819.061706986004,8729.138949484026,8758.052166497937,142709820475,4322324,7918,8759.113201984685,8761.50053182987
2019-09-02 00:00:00,8753.80802455094,8765.214156033493,8737.892492249706,8752.216471320817,214964202448,6515147,9521,8758.052166497937,8758.847943112998
2019-09-03 00:00:00,8740.27982209489,8891.477378956622,8740.27982209489,8808.451352118514,131875863339,3971306,8053,8752.216471320817,8817.735412627568
2019-09-04 00:00:00,8857.789502252343,8857.789502252343,8806.594540016704,8815.348082782382,130432864719,3924747,10124,8808.451352118514,8850.3622538451
2019-09-08 00:00:00,8939.223975860328,9069.20082298708,8939.223975860328,8989.092643737531,199705306197,5893075,8140,8815.348082782382,8992.275750197778
2019-09-11 00:00:00,8968.9329694893,9051.693737455722,8968.9329694893,8995.458856658026,190137863516,5606752,8788,8989.092643737531,8994.132562299588
2019-09-14 00:00:00,9013.496459932758,9017.475343008067,8926.226291147654,8971.585558206172,258691853701,7648553,10819,8995.458856658026,8934.449316169957
2019-09-15 00:00:00,8925.961032275965,8939.223975860328,8875.827105527076,8916.676971766912,221802901812,6598371,8368,8971.585558206172,8915.350677408476
2019-09-16 00:00:00,8991.479973582716,9282.46895582363,8939.754493603703,9041.879159203294,222049893731,6514124,9609,8916.676971766912,9036.308722897862
2019-09-17 00:00:00,9045.327524535229,9150.900555466756,8945.059671037448,9010.5786123442,109142561070,3212985,5468,9041.879159203294,8951.160625086255
2019-09-18 00:00:00,8808.186093246826,8952.486919444691,8753.542765679253,8791.47478433053,126970729687,3831004,5379,9010.5786123442,8854.341136920408
2019-09-21 00:00:00,8780.068652847978,8896.782556390368,8777.150805259418,8821.714295702877,90024252559,2706893,4598,8791.47478433053,8826.488955393246
2019-09-22 00:00:00,8806.594540016704,9103.684476306424,8753.80802455094,8933.123021811522,202659950691,6017678,8117,8821.714295702877,9077.423848009386
2019-09-23 00:00:00,9124.639927169716,9379.553702861163,9071.853411703953,9330.480811599022,289917811646,8242084,7390,8933.123021811522,9379.553702861163
2019-09-24 00:00:00,9628.89704224718,9796.805908025208,9386.980951268406,9657.810259261089,380616137471,10453877,11341,9330.480811599022,9602.371155078454
2019-09-25 00:00:00,9668.685873000266,9668.685873000266,9443.215832066104,9546.401533152444,127424584375,3540613,7936,9657.810259261089,9596.800718773022
2019-09-28 00:00:00,9602.371155078454,9612.981509945945,9417.48572151244,9494.941312045115,145445973351,4063256,6477,9546.401533152444,9512.448397576476
2019-09-29 00:00:00,9416.689944897378,9416.689944897378,9172.121265201731,9206.870177392764,171924276493,4953369,6713,9494.941312045115,9228.35614599943
2019-09-30 00:00:00,9217.745791131942,9463.90602405771,9164.69401679449,9260.982987216965,158501136309,4539944,6839,9206.870177392764,9337.112283391203
2019-10-01 00:00:00,9284.856285668817,9333.929176930957,9143.47330705951,9241.88434845548,166579397163,4781092,5675,9260.982987216965,9151.431073210128
2019-10-02 00:00:00,9148.24796674988,9150.900555466756,9072.11867057564,9093.869898053996,101103697026,2949101,4116,9241.88434845548,9093.074121438933
2019-10-05 00:00:00,9092.808862567246,9095.726710155806,8992.275750197778,9033.390875309302,140408318418,4122971,6005,9093.869898053996,9005.273434910454
2019-10-06 00:00:00,8992.275750197778,9018.801637366503,8847.179147384852,8925.961032275965,73010372766,2169689,4066,9033.390875309302,9005.53869378214
2019-10-07 00:00:00,8991.745232454405,9154.083661927,8923.308443559094,9005.803952653829,85630245274,2522198,4641,8925.961032275965,8979.278065485103
2019-10-08 00:00:00,8925.961032275965,8992.275750197778,8687.493306629129,8830.467838468556,112841614758,3389651,5394,9005.803952653829,8780.068652847978
2019-10-09 00:00:00,8660.967419460403,9015.618530906257,8660.967419460403,8836.834051389049,67063738123,2013075,6102,8830.467838468556,9002.886105065269
2019-10-12 00:00:00,9002.886105065269,9197.58611688371,8969.728746104362,9080.076436726258,84835674217,2478328,4762,8836.834051389049,9127.29251588659
2019-10-13 00:00:00,9204.48284754758,9257.534621885028,9019.862672853253,9105.01077066486,98263773726,2862781,4305,9080.076436726258,9040.022347101483
2019-10-14 00:00:00,9047.9801132521,9095.726710155806,8841.873969951108,8886.702719266254,63055716780,1882132,2752,9105.01077066486,8892.007896699997
2019-10-15 00:00:00,8892.007896699997,8988.827384865845,8442.394109190109,8648.76551136279,85715723055,2628922,4265,8886.702719266254,8714.019193797852
2019-10-16 00:00:00,8714.019193797852,8939.223975860328,8647.70447587604,8764.153120546744,54443081781,1647794,3224,8648.76551136279,8740.27982209489
2019-10-20 00:00:00,8740.27982209489,8939.223975860328,8538.683079612581,8617.464964503693,66667527712,2052126,3774,8764.153120546744,8561.230083705997
2019-10-21 00:00:00,8522.767547311345,8888.559531368064,8522.767547311345,8717.732818001474,89719274428,2729897,3359,8617.464964503693,8810.308164220325
2019-10-22 00:00:00,8864.951491787899,9153.553144183628,8864.951491787899,9092.278344823872,137213185168,4003117,3413,8717.732818001474,9153.553144183628
2019-10-23 00:00:00,9546.66679202413,9546.66679202413,9284.060509053754,9484.596216049316,528079958020,14769144,10075,9092.278344823872,9469.74171923483
2019-10-26 00:00:00,9428.891852994991,9691.49813596537,9231.27399358799,9500.777007222236,205260120173,5730786,6790,9484.596216049316,9620.93927609656
2019-10-28 00:00:00,9549.319380741004,9615.634098662817,9443.48109093779,9504.49063142586,135707646914,3787449,4339,9500.777007222236,9469.47646036314
2019-10-30 00:00:00,9417.220462640753,9469.74171923483,9289.896204230872,9366.556018148489,134487282423,3808645,4835,9504.49063142586,9337.112283391203
2019-11-02 00:00:00,9331.807105957458,9331.807105957458,9085.116355288315,9168.938158741486,129083781907,3734366,4137,9366.556018148489,9119.334749735972
2019-11-03 00:00:00,9177.956960378851,9177.956960378851,8992.275750197778,9101.03188758955,90536024771,2638784,3236,9168.938158741486,9010.048094600825
2019-11-04 00:00:00,8968.402451745926,9254.351515424782,8910.04549997473,9017.740601879754,102344292973,3010466,2682,9101.03188758955,9122.25259732453
2019-11-05 00:00:00,9048.510630995475,9270.267047726016,9048.510630995475,9197.58611688371,69384264654,2001070,2575,9017.740601879754,9220.398379848812
2019-11-09 00:00:00,9399.713377109394,9399.713377109394,9196.52508139696,9266.288164650708,63382884913,1814409,2533,9197.58611688371,9204.21758867589
2019-11-10 00:00:00,9204.48284754758,9204.48284754758,9071.853411703953,9150.900555466756,50236412739,1456230,2083,9266.288164650708,9178.487478122228
2019-11-11 00:00:00,9084.851096416627,9363.37291168824,9059.386244734653,9175.30437166198,65076471353,1881355,2059,9150.900555466756,9205.543883034328
2019-11-12 00:00:00,9284.060509053754,9402.10070695458,9204.48284754758,9341.621684209887,129948356665,3689905,2511,9175.30437166198,9343.21323744001
2019-11-13 00:00:00,9360.720322971369,9395.469235162398,9231.008734716304,9362.046617329805,55430703768,1570535,2176,9341.621684209887,9339.764872108077
2019-11-16 00:00:00,9390.164057728653,9390.164057728653,9249.57685573441,9288.835168744125,56566485201,1615374,1930,9362.046617329805,9279.816367106758
2019-11-17 00:00:00,9205.27862416264,9205.27862416264,8894.129967673496,9012.700683317697,46083660115,1356304,2095,9288.835168744125,9020.12793172494
2019-11-18 00:00:00,8965.749863029054,9463.110247442648,8965.749863029054,9232.069770203052,56932088375,1635802,1628,9012.700683317697,9196.790340268648
2019-11-19 00:00:00,9281.142661465194,9284.060509053754,9151.431073210128,9227.29511051268,38252382232,1099644,1439,9232.069770203052,9235.2528766633
2019-11-20 00:00:00,9244.536937172354,9285.38680341219,9098.644557744366,9176.895924892104,37212996780,1075636,1623,9227.29511051268,9204.48284754758
2019-11-23 00:00:00,9154.348920798688,9154.348920798688,9059.120985862965,9112.172760200416,52470030261,1527408,1686,9176.895924892104,9098.644557744366
2019-11-24 00:00:00,9060.447280221402,9098.379298872678,9001.029292963458,9024.106814800249,56487288061,1660396,2130,9112.172760200416,9032.064580950866
2019-11-25 00:00:00,9203.687070932516,9203.687070932516,9020.12793172494,9034.982428539426,59901122171,1758663,2055,9024.106814800249,9048.510630995475
2019-11-26 00:00:00,9124.639927169716,9124.639927169716,8964.423568670618,8986.970572764034,57003029943,1682513,2640,9034.982428539426,8980.869618715227
2019-11-27 00:00:00,9098.909816616051,9436.319101402234,9098.644557744366,9377.696890759353,166957383311,4722545,3668,8986.970572764034,9436.319101402234
2019-11-30 00:00:00,9551.971969457876,9846.409317030724,9549.319380741004,9822.80127745056,568489891554,15351560,8948,9377.696890759353,9846.409317030724
2019-12-01 00:00:00,9814.578252428251,9846.409317030724,9550.910933971129,9733.409037691956,157053371513,4280137,4849,9822.80127745056,9841.10413959698
2019-12-02 00:00:00,9814.84351129994,10185.675413918716,9814.84351129994,10016.970771525626,266042408050,7045098,4912,9733.409037691956,10079.837124115504
2019-12-03 00:00:00,10079.837124115504,10398.147770140204,10042.700882079287,10287.004302903246,254613412719,6565333,4757,10016.970771525626,10390.190003989586
2019-12-04 00:00:00,10398.147770140204,10472.420254212631,10345.095995802754,10408.758125007696,111821764173,2849720,3216,10287.004302903246,10411.410713724566
2019-12-07 00:00:00,10461.809899345144,10517.779521271152,10279.046536752629,10379.844907993784,181475333403,4637628,4950,10408.758125007696,10445.89436704391
2019-12-08 00:00:00,10412.737008083002,10795.770818799392,10345.36125467444,10582.237427091157,156758988893,3929386,3539,10379.844907993784,10666.855007159387
2019-12-09 00:00:00,10663.406641827454,11008.24317502088,10610.885385233378,10894.712377938737,142983979610,3481293,3340,10582.237427091157,10981.452028980466
2019-12-10 00:00:00,11268.196869274385,11439.28884151266,11156.78814316574,11385.706549431836,333665416374,7773646,4941,10894.712377938737,11432.392110848792
2019-12-11 00:00:00,11406.131482551757,11671.125095367315,11193.924385201954,11452.021267353648,195599377181,4530602,4302,11385.706549431836,11549.37127326287
2019-12-14 00:00:00,11549.106014391182,12024.449912454736,11453.87807945546,11934.792413824443,212354160050,4719708,5094,11452.021267353648,12024.449912454736
2019-12-15 00:00:00,12437.988493415158,12437.988493415158,11671.390354239003,12062.38193110601,194805254505,4283847,6179,11934.792413824443,11909.858079885842
2019-12-16 00:00:00,11886.780558049051,12162.119266860416,11540.087212753817,11807.733414286253,191707128183,4306689,5307,12062.38193110601,11782.79908034765
2019-12-17 00:00:00,11680.939673619743,12397.934403790385,11680.939673619743,12251.246247747333,222850711688,4825061,5414,11807.733414286253,12268.488074407003
2019-12-22 00:00:00,12334.537533457127,12865.05527683163,12334.537533457127,12655.235509327014,123551034996,2589705,2609,12251.246247747333,12863.728982473194
2019-12-23 00:00:00,13127.661559802007,13127.661559802007,12467.166969300755,12738.7920539085,193564355011,4030544,4214,12655.235509327014,12786.538650812205
2019-12-24 00:00:00,12825.266446078542,12997.684712675256,12467.166969300755,12756.299139439858,115768907031,2407328,2702,12738.7920539085,12705.89995381928
2019-12-25 00:00:00,12732.425840988004,12833.489471100847,12361.063420625856,12518.361931536394,104690823182,2218369,3516,12756.299139439858,12534.807981581003
2019-12-28 00:00:00,12812.00350249418,12944.367679466117,12573.801035719029,12767.705270922408,112090271105,2328762,3183,12518.361931536394,12613.059348728742
2019-12-29 00:00:00,12569.556893772033,13024.21059984398,12437.457975671785,12633.749540720348,163917673306,3441629,3423,12767.705270922408,12810.942467007431
2019-12-30 00:00:00,12732.425840988004,13265.33091420769,12706.430471562657,13206.973962436496,375756839037,7546942,4253,12633.749540720348,13265.33091420769
2019-12-31 00:00:00,13554.72834321848,13766.93544056828,12865.05527683163,13354.98841283798,138734656762,2755583,3365,13206.973962436496,13345.969611200617
2020-01-01 00:00:00,13501.67656888103,13739.87903565618,13130.31414851888,13536.690739943748,136015901798,2665296,2809,13354.98841283798,13436.15762757428
2020-01-04 00:00:00,13536.690739943748,13554.72834321848,12860.015358269571,13371.699721754278,726539018998,14412560,3189,13536.690739943748,12860.015358269571
2020-01-05 00:00:00,13236.41769719378,13771.975359130338,13143.577092103242,13356.314707196418,579892194464,11516838,4515,13371.699721754278,13262.943584362503
2020-01-07 00:00:00,13369.047133037406,13528.202456049756,12688.658127159608,12835.346283202658,397903457827,8223153,4145,13356.314707196418,12705.89995381928
2020-01-08 00:00:00,12578.840954281088,12879.644514774429,12578.840954281088,12603.510029348,446038525749,9387543,3692,12835.346283202658,12864.790017959942
2020-01-11 00:00:00,12855.505957450889,12855.505957450889,12855.505957450889,12855.505957450889,10688444416,220544,121,12603.510029348,12855.505957450889
2020-01-12 00:00:00,13498.228203549095,13498.228203549095,13498.228203549095,13498.228203549095,22770762099,447477,268,12855.505957450889,13498.228203549095
2020-01-13 00:00:00,14173.04677312146,14173.04677312146,14173.04677312146,14173.04677312146,97303461255,1821105,555,13498.228203549095,14173.04677312146
2020-01-14 00:00:00,14881.553219398103,14881.553219398103,14536.186168461303,14832.480328135964,736982233236,13180017,5780,14173.04677312146,14881.553219398103
2020-01-15 00:00:00,14960.600363160906,15573.878874501828,14832.74558700765,15387.136628834003,397903513201,6859443,3738,14832.480328135964,15573.878874501828
2020-01-18 00:00:00,15915.532301235004,16101.21351141608,15573.878874501828,15915.26704236332,563668984281,9394613,3834,15387.136628834003,15966.196745727271
2020-01-19 00:00:00,16095.908333982336,16095.908333982336,15385.014557860506,15857.705867207183,261621130057,4376265,3157,15915.26704236332,15755.581201607594
2020-01-20 00:00:00,15886.353825349408,15915.532301235004,15597.221655210304,15812.346600148663,513662324305,8616860,3247,15857.705867207183,15683.430788508662
2020-01-21 00:00:00,15650.273429547757,15835.95463972883,15451.329275782318,15668.045773950802,580396339421,9826045,2789,15812.346600148663,15491.118106535405
2020-01-22 00:00:00,15483.160340384788,15782.372347648006,15120.020945044942,15454.777641114251,227848553474,3910659,3141,15668.045773950802,15438.066332197955
2020-01-25 00:00:00,15464.59221936668,15464.59221936668,15074.92693685811,15142.833208010046,207060772271,3627111,4856,15454.777641114251,15114.45050873951
2020-01-26 00:00:00,15898.290474575337,15898.290474575337,15205.16904285655,15419.498211179847,230844108313,3971176,3767,15142.833208010046,15241.77476714939
2020-01-27 00:00:00,15564.594813992771,15564.594813992771,15093.22979900453,15258.486076065688,144643975108,2514559,2643,15419.498211179847,15419.498211179847
2020-01-28 00:00:00,15416.845622462975,15591.1207011615,15252.38512201688,15334.880631111617,150684044083,2606501,2826,15258.486076065688,15258.486076065688
2020-02-01 00:00:00,15252.38512201688,15252.915639760256,14801.445040148556,14912.323248513823,143521269230,2552952,3813,15334.880631111617,14866.963981455308
2020-02-02 00:00:00,14724.78522623094,15014.978431856793,14592.421049259005,14846.804307207076,86537012039,1546112,2565,14912.323248513823,14881.553219398103
2020-02-03 00:00:00,14846.804307207076,15570.69576804158,14788.182096564193,15362.732812638777,94099488076,1624751,2365,14846.804307207076,15385.014557860506
2020-02-04 00:00:00,15387.401887705691,15517.64399370413,15013.652137498357,15146.016314470293,121256315297,2123628,2392,15362.732812638777,15066.703911835806
2020-02-05 00:00:00,15384.749298988818,15587.937594701252,15119.755686173256,15280.23730354404,89477428358,1553287,2389,15146.016314470293,15517.64399370413
2020-02-08 00:00:00,15451.329275782318,15703.325203885206,15451.329275782318,15544.70039861623,133745335466,2282280,2327,15280.23730354404,15531.967972775245
2020-02-09 00:00:00,15530.906937288491,15530.906937288491,15172.807460510703,15352.122457771287,134151420808,2317911,2482,15544.70039861623,15385.014557860506
2020-02-10 00:00:00,15782.637606519693,15782.637606519693,15119.755686173256,15393.768100626185,164813032770,2839983,2941,15352.122457771287,15483.160340384788
2020-02-12 00:00:00,15518.970288062566,16163.284087390895,15518.970288062566,16027.471545087026,152203036650,2519015,1925,15393.768100626185,16163.284087390895
2020-02-15 00:00:00,16828.818596454206,16828.818596454206,16660.90973067618,16828.288078710833,587925519936,9267292,2306,16027.471545087026,16828.818596454206
2020-02-16 00:00:00,17669.689219702792,17669.689219702792,17573.40024928032,17669.158701959415,725484103246,10891293,3011,16828.288078710833,17669.689219702792
2020-02-17 00:00:00,18170.23271057663,18552.47074467796,17995.957631878107,18408.43517735178,451522187206,6506236,4274,17669.158701959415,18408.96569509516
2020-02-18 00:00:00,18408.96569509516,18833.37988979476,17684.543716517277,18307.636806110622,293846138962,4257546,3646,18408.43517735178,18408.96569509516
2020-02-19 00:00:00,18040.25586344988,18780.328115457305,18040.25586344988,18508.437771977875,176478348301,2529251,2999,18307.636806110622,18514.803984898368
2020-02-22 00:00:00,17639.714967202133,19433.39545755132,17639.714967202133,18866.27198988397,208811123907,2935879,3027,18508.437771977875,19102.35238568563
2020-02-23 00:00:00,19806.61469001528,19809.53253760384,19311.11111770349,19707.938389747625,286872726273,3861155,3400,18866.27198988397,19659.396016228853
2020-02-24 00:00:00,20610.61433009933,20610.61433009933,19363.897633169257,20133.41361993397,280921413491,3701151,2786,19707.938389747625,20358.35314312476
2020-02-25 00:00:00,20424.933119918256,20451.45900708698,19925.98118227454,20212.46076369677,226183124019,2968336,3869,20133.41361993397,20217.50068225883
2020-02-26 00:00:00,20414.32276505077,20414.32276505077,19326.49613226136,19692.288116318072,250332832102,3372015,4204,20212.46076369677,19363.897633169257
2020-02-29 00:00:00,18707.912443486686,18966.00932563838,18707.912443486686,18714.01339753549,264362788551,3747150,4280,19692.288116318072,18707.912443486686
2020-03-01 00:00:00,18249.810372082808,19363.36711542588,18249.810372082808,19123.838354292297,98166297893,1361625,2314,18714.01339753549,19284.31997166308
2020-03-02 00:00:00,19862.58431194129,20075.05666816277,19326.49613226136,19754.889210036265,199817438961,2683057,2187,19123.838354292297,20024.39222367051
2020-03-03 00:00:00,20079.831327853142,20687.53940288864,19894.41537654376,20228.376295998005,196581724060,2577833,2460,19754.889210036265,20365.51513266031
2020-03-04 00:00:00,20531.03666859316,20531.03666859316,19894.41537654376,20078.23977462302,108409303851,1432233,3110,20228.376295998005,20120.415935221296
2020-03-07 00:00:00,19074.500204158467,19629.156504856503,19074.500204158467,19130.20456721279,264163560013,3662885,4021,20078.23977462302,19231.268197325637
2020-03-09 00:00:00,18173.94633478025,18173.94633478025,18173.94633478025,18540.00357770866,50737426074,740541,1149,19130.20456721279,18173.94633478025
2020-03-10 00:00:00,17613.189080033408,17613.189080033408,17613.189080033408,17613.189080033408,119056926400,1793026,1046,18540.00357770866,17613.189080033408
2020-03-11 00:00:00,16732.529626031737,17507.085531358505,16732.529626031737,16907.600481345322,359342970726,5637659,4907,17613.189080033408,16732.529626031737
2020-03-14 00:00:00,16062.220457278056,16062.220457278056,16062.220457278056,16062.220457278056,94928938100,1567700,1404,16907.600481345322,16062.220457278056
2020-03-15 00:00:00,15282.624633389229,16397.242412219053,15259.28185268075,15521.357617907752,372774365794,6370688,5823,16062.220457278056,16163.549346262584
2020-03-16 00:00:00,16297.23981759296,16297.23981759296,16201.216106042177,16296.974558721273,316840960148,5157105,3547,15521.357617907752,16297.23981759296
2020-03-17 00:00:00,16499.101818946958,16532.789695651238,15482.364563769726,16046.835442720194,162321311854,2683231,3570,16296.974558721273,16449.763668813128
2020-03-18 00:00:00,16512.364762531317,16846.590940857255,16335.171836244235,16705.473221119635,147600681325,2343690,3212,16046.835442720194,16713.961505013627
2020-03-24 00:00:00,16578.67948045313,16703.35115014614,15870.438293048172,15930.917315792867,190165229376,3166371,4798,16705.473221119635,15870.438293048172
2020-03-25 00:00:00,15517.64399370413,16702.820632402763,15517.64399370413,16181.586949537315,212325307382,3480564,4423,15930.917315792867,16093.786263008838
2020-03-28 00:00:00,16182.38272615238,16197.237222966864,15703.325203885206,15933.56990450974,360231653132,5997097,9038,16181.586949537315,16013.678083759289
2020-03-29 00:00:00,16260.634093300116,16408.91380257329,15783.433383134756,16110.497571925134,219493439499,3613960,6216,15933.56990450974,15939.40559968686
2020-03-30 00:00:00,15716.853406341255,16446.050044609507,15716.853406341255,16030.389392675585,277102043890,4585256,4581,16110.497571925134,16135.96242360711
2020-04-04 00:00:00,16814.759876254782,16831.736444042766,16711.308916296755,16825.90074886565,263399983215,4152492,1973,16030.389392675585,16831.736444042766
2020-04-05 00:00:00,17667.036630985916,17667.036630985916,16758.524995457086,17174.450906262693,345564377069,5337232,6795,16825.90074886565,17032.272151038327
2020-04-06 00:00:00,17162.24899816508,17162.24899816508,16327.744587836993,16677.090521849103,148581445093,2363272,3891,17174.450906262693,16817.412464971658
2020-04-07 00:00:00,16765.68698499264,17172.85935303257,16764.360690634207,16972.32364603701,180537113733,2821612,4239,16677.090521849103,17003.09367515273
2020-04-08 00:00:00,17159.331150576523,17440.505554565007,16843.93835214038,17091.1596205529,193572361637,3004282,5196,16972.32364603701,17056.14544949018
2020-04-11 00:00:00,17400.981982683606,17945.55844625753,17268.352546839982,17741.574373930034,290314584323,4340564,4746,17091.1596205529,17945.55844625753
2020-04-12 00:00:00,18432.043216931947,18628.6000408522,17741.574373930034,18578.46611410331,230436921389,3290138,2808,17741.574373930034,18628.6000408522
2020-04-13 00:00:00,19363.897633169257,19363.897633169257,18223.28448491408,18618.78546259977,208211286863,2966346,3598,18578.46611410331,18289.599202835896
2020-04-14 00:00:00,17687.99208184921,18115.854641880745,17687.99208184921,17822.478329794645,188468193170,2805055,5971,18618.78546259977,17798.870290214483
2020-04-15 00:00:00,17507.085531358505,18713.48287979212,17507.085531358505,18251.40192531293,253649879984,3686467,5228,17822.478329794645,18090.655049070458
2020-04-20 00:00:00,19390.423520337983,20359.94469635488,19390.423520337983,19905.556249154622,396730263016,5286754,6141,18251.40192531293,19894.41537654376
2020-04-21 00:00:00,19496.52706901288,20359.679437483195,19496.52706901288,19988.58227599273,298013133980,3954769,4820,19905.556249154622,19994.683230041537
2020-04-22 00:00:00,19629.687022599883,19883.009245061206,19246.91847075518,19525.70554489848,345093964482,4688113,5731,19988.58227599273,19626.503916139634
2020-04-25 00:00:00,19946.936633137837,20501.85819270756,19946.936633137837,20456.49892564904,505708659250,6557483,2524,19525.70554489848,20501.85819270756
2020-04-26 00:00:00,21479.07187600339,21479.07187600339,20425.198378789944,21374.02936281524,687890059392,8536898,3892,20456.49892564904,21479.07187600339
2020-04-27 00:00:00,22432.94277859074,22442.49209797148,22176.967967412544,22428.433377772057,1337527360163,15818822,7274,21374.02936281524,22442.49209797148
2020-04-28 00:00:00,23369.306595646733,23549.682628394065,23078.31761340582,23533.236578349453,1181526230655,13317837,4177,22428.433377772057,23549.682628394065
2020-04-29 00:00:00,24709.659674282408,24709.659674282408,24709.659674282408,24709.659674282408,579549899052,6221484,3057,23533.236578349453,24709.659674282408
2020-05-02 00:00:00,25944.970239729933,25944.970239729933,25944.970239729933,25944.970239729933,610319043830,6239843,3774,24709.659674282408,25944.970239729933
2020-05-03 00:00:00,27242.086122280583,27242.086122280583,27189.034347943136,27241.8208634089,899328437375,8756965,5778,25944.970239729933,27215.56023511186
2020-05-04 00:00:00,26525.88716872501,27241.8208634089,25879.98181616656,26290.60254953842,1042052637678,10513753,10676,27241.8208634089,25935.68617922088
2020-05-05 00:00:00,26475.48798310443,26475.48798310443,24976.24484032809,25144.418964977813,765504583631,8075622,7103,26290.60254953842,24976.24484032809
2020-05-06 00:00:00,24032.453774864854,26401.48075790369,24032.453774864854,25748.148156937998,641872607989,6612609,6148,25144.418964977813,26401.48075790369
2020-05-09 00:00:00,27035.449461236218,27035.449461236218,27035.449461236218,27035.449461236218,493400172526,4841006,2793,25748.148156937998,27035.449461236218
2020-05-10 00:00:00,28387.208671354445,28387.208671354445,27056.40491209951,28347.685099473045,552023358342,5165463,3300,27035.449461236218,28387.208671354445
2020-05-11 00:00:00,29450.896746820315,29655.94185463456,27321.66378378676,28707.110870609267,708270464521,6544568,8380,28347.685099473045,27851.916268289573
2020-05-12 00:00:00,27454.293219630385,27825.655639992536,27271.79511590956,27308.4008402024,247777684075,2406776,1852,28707.110870609267,27271.79511590956
2020-05-13 00:00:00,25995.36942535051,28673.688252776672,25995.36942535051,28084.81355763098,912678387870,8620193,5763,27308.4008402024,27586.92265547401
2020-05-16 00:00:00,28091.179770551476,28117.44039884851,26680.79834979036,27073.91199763087,230388142291,2257255,2240,28084.81355763098,26680.79834979036
2020-05-17 00:00:00,25720.29597541083,28427.528019850903,25720.29597541083,27200.705738297373,540348338267,5269434,5266,27073.91199763087,28382.69927053576
2020-05-18 00:00:00,28560.687973437904,28560.687973437904,28117.44039884851,28549.281841955355,259511395985,2411185,2220,27200.705738297373,28560.687973437904
2020-05-19 00:00:00,29976.63983050445,29976.63983050445,29976.63983050445,29976.63983050445,141193557609,1249401,1181,28549.281841955355,29976.63983050445
2020-05-20 00:00:00,31475.35245553741,31475.35245553741,29976.63983050445,31087.278726258963,890525086368,7598621,6877,29976.63983050445,30716.97734138356
2020-05-23 00:00:00,29533.126997043364,30504.77024403376,29533.126997043364,29615.357247266413,152299554506,1364120,1779,31087.278726258963,29533.126997043364
2020-05-26 00:00:00,28623.176304162316,29783.351216602987,28373.057894401645,28600.170760590743,202579000000,1894783,1828,29615.35724726641,28373.057894401645
2020-05-27 00:00:00,27170.349476985622,29654.68067639456,27170.349476985622,28091.90875145141,304980487852,2904175,3891,28600.170760590743,28422.546563712574
2020-05-30 00:00:00,28161.19222873205,29157.911287989376,26714.799326583805,28527.13739058498,408968195678,3834969,4229,28091.90875145141,28071.84596845509
2020-05-31 00:00:00,28527.13739058498,29953.4675097369,27104.284820485755,28648.584103656056,735110658579,6864013,6070,28527.13739058498,29953.4675097369
2020-06-01 00:00:00,29960.42260784229,30080.79930582023,29214.354584152363,30042.27876246729,256983009606,2288233,1408,28648.584103656056,30080.79930582023
2020-06-02 00:00:00,31544.31244945867,31544.31244945867,31544.31244945867,31341.277085535883,97117966785,823585,753,30042.27876246729,31544.31244945867
2020-06-06 00:00:00,32908.31418943535,32908.31418943535,32908.31418943535,32385.879320211097,69987554240,568912,633,31341.277085535883,32908.31418943535
2020-06-07 00:00:00,34005.07965990101,34005.07965990101,34005.07965990101,34005.07965990101,110034055040,865592,471,32385.879320211097,34005.07965990101
2020-06-08 00:00:00,35705.333642896054,35705.333642896054,34005.07965990101,35499.890745013705,1023875345020,7715273,4942,34005.07965990101,35576.6643279463
2020-06-09 00:00:00,35444.24996017057,36968.75396411783,33729.0157658716,34867.5118249696,425065799513,3261107,4491,35499.890745013705,34373.96736326006
2020-06-10 00:00:00,34775.4905269598,36610.83391546343,34668.48901764608,36370.883030827405,323657924662,2380463,1831,34867.5118249696,36610.83391546343
2020-06-13 00:00:00,38188.83867406755,38188.83867406755,38188.83867406755,38031.01144782981,95844923960,671371,518,36370.883030827405,38188.83867406755
